Date,portfolio_return
2023-05-18,-0.000408561547388225
2023-05-19,0.00749181694156215
2023-05-22,0.01104054980609125
2023-05-23,0.0006445779109672
2023-05-24,-0.0045157887524314
2023-05-25,-0.0006381501700683251
2023-05-26,0.01297973630750705
2023-05-29,0.003233449364115025
2023-05-30,0.001611543557525825
2023-05-31,-0.0119823349468859
2023-06-01,0.0011134033723264251
2023-06-02,-0.00238728894825285
2023-06-05,0.0017139644912741502
2023-06-06,-0.009756449688366925
2023-06-07,0.008432640477980525
2023-06-08,-0.003822350280399725
2023-06-09,-0.006856008368354675
2023-06-12,0.0067638884059612004
2023-06-13,0.0063649210227364255
2023-06-14,0.00251539900273285
2023-06-15,-0.00645349771083885
2023-06-16,0.0034291146620444002
2023-06-19,0.000985476936014175
2023-06-20,0.004204579674124075
2023-06-21,0.006659592705651775
2023-06-22,-0.006521318165729149
2023-06-23,-0.006999578332197054
2023-06-26,-0.004136102098153099
2023-06-27,0.005948825587194225
2023-06-28,0.010145503533548126
2023-06-30,0.020712934192714576
2023-07-03,0.006515387078072575
2023-07-04,0.0035838651164679246
2023-07-05,-0.007113947837404125
2023-07-06,0.005092979215920875
2023-07-07,-0.004737889300906251
2023-07-10,0.004535497034680499
2023-07-11,0.0051878939542572755
2023-07-12,-0.005858543752133525
2023-07-13,0.01115982756919785
2023-07-14,0.02448153082490055
2023-07-17,0.008179248292826825
2023-07-18,0.011463172092786975
2023-07-19,0.001071177352222275
2023-07-20,-0.003912444179668475
2023-07-21,-0.03685572492225655
2023-07-24,-0.001759436834495675
2023-07-25,0.0025000914616185497
2023-07-26,0.005065046370386575
2023-07-27,-0.003489188232854275
2023-07-28,-0.0073093582707785005
2023-07-31,0.011043593787514676
2023-08-01,0.0021253856843597247
2023-08-02,-0.0082966807498851
2023-08-03,-0.0044412399684947
2023-08-04,0.012793269085844374
2023-08-07,0.0068782599088122506
2023-08-08,-0.0031776885413978997
2023-08-09,0.0019120112364182
2023-08-10,-0.00352842310853335
2023-08-11,-0.004168927763362924
2023-08-14,0.0057649081223004744
2023-08-16,0.004162408725281975
2023-08-17,-0.0078539874407045
2023-08-18,-0.00819785725864315
2023-08-21,0.0026291206482096747
2023-08-22,-0.00285573247614335
2023-08-23,0.00283201427864835
2023-08-24,-0.003346554768963
2023-08-25,-0.005062603997488875
2023-08-28,-0.001098457297874575
2023-08-29,-7.609544619249819e-06
2023-08-30,0.00212095421668395
2023-08-31,-0.00475612265809165
2023-09-01,0.004235088226994725
2023-09-04,0.007948641134188226
2023-09-05,0.002963593304772675
2023-09-06,0.003590984792286975
2023-09-07,0.0026890366798909752
2023-09-08,0.0032267806882717003
2023-09-11,0.0079694024456919
2023-09-12,0.008536842161108074
2023-09-13,0.000957585586690975
2023-09-14,0.0009657636072495749
2023-09-15,0.006789586177183801
2023-09-18,-0.009825552569089
2023-09-20,-0.015867139147583406
2023-09-21,-0.00298492493883355
2023-09-22,-0.0045084118112803506
2023-09-25,-0.006833175824488725
2023-09-26,-0.0003870190796468249
2023-09-27,0.0023993759647227
2023-09-28,-0.01254342296393635
2023-09-29,0.00032322079174215007
2023-10-03,-0.007149300625809974
2023-10-04,0.006637610941206874
2023-10-05,0.007960394767562702
2023-10-06,0.00498206051786825
2023-10-09,-0.004410317657828751
2023-10-10,0.005210753915147449
2023-10-11,0.004953087447979
2023-10-12,-0.007370856031382074
2023-10-13,-0.006147643972665335
2023-10-16,-0.00431231171875895
2023-10-17,0.0033313379843652752
2023-10-18,-0.008537240287077875
2023-10-19,-0.005531672435627849
2023-10-20,0.002229453045364525
2023-10-23,-0.015949630032564676
2023-10-25,-0.0073383109242723
2023-10-26,-0.014880270498761701
2023-10-27,0.010302418228592675
2023-10-30,0.00932831098698135
2023-10-31,-0.00640268746990945
2023-11-01,-0.0047314619065549745
2023-11-02,0.008026988325564175
2023-11-03,0.0038952110545295753
2023-11-06,0.008645680028771599
2023-11-07,-0.00338408423832345
2023-11-08,0.0004802072175151998
2023-11-09,-0.00913457274605075
2023-11-10,-0.0006725141303909751
2023-11-13,0.00023100575673515
2023-11-15,0.019324135732039976
2023-11-16,0.014074420918777425
2023-11-17,-0.002026980430975225
2023-11-20,0.0004175174518109716
2023-11-21,0.005012079315096925
2023-11-22,0.004774984161787976
2023-11-23,-0.0008066920120676748
2023-11-24,-0.004081338565659575
2023-11-28,0.0013547767900681249
2023-11-29,0.0117154279022953
2023-11-30,-0.005100033563781075
2023-12-01,0.0024608945572597253
2023-12-04,0.0135150206401603
2023-12-05,0.0036216913102018
2023-12-06,0.0116572758987507
2023-12-07,-0.0006797398191147502
2023-12-08,0.0084783558124226
2023-12-11,0.00070616696309275
2023-12-12,-0.006158846617830624
2023-12-13,-0.009474086625778776
2023-12-14,0.020229396529518627
2023-12-15,0.0301811481821673
2023-12-18,7.427366558447501e-05
2023-12-19,-0.000496107013929025
2023-12-20,-0.0082861888988413
2023-12-21,0.008410573736547801
2023-12-22,0.004682157975484575
2023-12-26,-0.00188858396929355
2023-12-27,0.008730899029460401
2023-12-28,0.0006422535440338249
2023-12-29,-0.004977476104233025
